ticker,view_date,fiscal_period,filing_type,view_bps,confidence,sentiment,eps_surprise
AIZ,2013-02-21,FY2012,10-K,-67,medium,negative,141.33333333333334
AIZ,2015-05-07,Q1_2015,10-Q,98,medium,negative,12.698412698412692
AIZ,2015-08-05,Q2_2015,10-Q,-1,medium,negative,-57.657657657657666
AIZ,2014-02-20,FY2013,10-K,-62,medium,negative,4.28571428571429
AIZ,2015-11-04,Q3_2015,10-Q,170,medium,negative,-107.0921985815603
AIZ,2016-05-04,Q1_2016,10-Q,49,medium,negative,nan
AIZ,2016-08-03,Q2_2016,10-Q,84,medium,negative,110.9375
AIZ,2016-11-02,Q3_2016,10-Q,123,medium,negative,146.87500000000003
AIZ,2017-05-05,Q1_2017,10-Q,46,medium,negative,116.23931623931622
AIZ,2017-08-04,Q2_2017,10-Q,13,medium,negative,41.176470588235304
AIZ,2015-02-20,FY2014,10-K,-68,medium,negative,-68.63636363636364
AIZ,2017-11-04,Q3_2017,10-Q,107,medium,negative,48.529411764705884
AIZ,2018-05-08,Q1_2018,10-Q,220,medium,negative,5.376344086021498
AIZ,2019-05-09,Q1_2019,10-Q,-30,medium,negative,18.23547627314273
AIZ,2018-08-10,Q2_2018,10-Q,101,medium,negative,-21.582733812949627
AIZ,2018-11-09,Q3_2018,10-Q,69,medium,negative,-20.83333333333333
AIZ,2019-08-09,Q2_2019,10-Q,-6,medium,negative,5.754782891651595
AIZ,2016-02-17,FY2015,10-K,127,medium,negative,-52.6829268292683
AIZ,2018-02-15,FY2017,10-K,-15,medium,negative,nan
AIZ,2020-05-09,Q1_2020,10-Q,-21,medium,negative,-0.6963515103962226
AIZ,2019-11-08,Q3_2019,10-Q,-89,medium,negative,-158.1191199796583
AIZ,2019-02-23,FY2018,10-K,-18,medium,negative,-8.571428571428562
AIZ,2017-02-15,FY2016,10-K,-141,medium,negative,nan
AIZ,2020-11-06,Q3_2020,10-Q,-139,medium,negative,-157.91717843483818
AIZ,2020-08-08,Q2_2020,10-Q,-164,medium,negative,34.48515159491734
AIZ,2021-05-07,Q1_2021,10-Q,-45,medium,negative,34.13748075584439
AIZ,2022-05-06,Q1_2022,10-Q,116,medium,negative,-6.765647538964919
AIZ,2020-02-20,FY2019,10-K,23,medium,negative,-17.161397211100375
AIZ,2021-08-06,Q2_2021,10-Q,-82,medium,negative,35.06614623322225
AIZ,2021-11-05,Q3_2021,10-Q,-125,medium,negative,nan
AIZ,2021-02-20,FY2020,10-K,78,medium,negative,7.482311207079376
AIZ,2022-08-05,Q2_2022,10-Q,-16,medium,negative,-69.93195125811047
AIZ,2022-11-04,Q3_2022,10-Q,33,medium,negative,-88.13669912126835
AIZ,2023-05-05,Q1_2023,10-Q,23,medium,negative,-8.552103732972139
AIZ,2023-08-04,Q2_2023,10-Q,-78,medium,negative,15.321907185747802
AIZ,2023-11-03,Q3_2023,10-Q,-35,medium,negative,33.663085955936495
AIZ,2024-05-10,Q1_2024,10-Q,53,medium,negative,15.341741840926437
AIZ,2022-02-23,FY2021,10-K,90,medium,negative,-4.447948019683718
AIZ,2024-08-09,Q2_2024,10-Q,-8,medium,negative,-3.5962892649890286
AIZ,2025-05-09,Q1_2025,10-Q,-10,medium,negative,2.8690654908817357
AIZ,2024-11-08,Q3_2024,10-Q,-32,medium,negative,1.0809718043547936
AIZ,2025-11-07,Q3_2025,10-Q,-5,medium,negative,17.85033691063434
AIZ,2025-08-08,Q2_2025,10-Q,37,medium,negative,1.2581772639862843
AKAM,2006-08-10,Q2_2006,10-Q,-109,medium,negative,-56.25
AKAM,2006-05-11,Q1_2006,10-Q,-120,medium,negative,-53.333333333333336
AIZ,2023-02-18,FY2022,10-K,75,medium,negative,-53.15157126678889
AKAM,2006-03-17,FY2005,10-K,-58,medium,negative,7.142857142857128
AKAM,2007-05-11,Q1_2007,10-Q,-85,medium,negative,-60.71428571428572
AKAM,2006-11-10,Q3_2006,10-Q,-90,medium,negative,-60.0
AIZ,2024-02-16,FY2023,10-K,207,medium,negative,-8.107251197695698
AKAM,2007-08-10,Q2_2007,10-Q,-56,medium,negative,-60.0
AIZ,2025-02-21,FY2024,10-K,124,medium,negative,-6.306288857469355
AKAM,2007-11-10,Q3_2007,10-Q,-70,medium,negative,-59.375
AKAM,2007-03-02,FY2006,10-K,-78,medium,negative,-56.00000000000001
AKAM,2008-05-13,Q1_2008,10-Q,-117,medium,negative,-45.945945945945944
AKAM,2008-08-12,Q2_2008,10-Q,-93,medium,negative,-53.658536585365844
AKAM,2008-11-11,Q3_2008,10-Q,-43,medium,negative,-52.63157894736842
AKAM,2008-03-01,FY2007,10-K,-59,medium,negative,-42.42424242424242
AKAM,2009-05-12,Q1_2009,10-Q,-111,medium,negative,-59.183673469387756
AKAM,2009-08-11,Q2_2009,10-Q,-78,medium,negative,-64.15094339622641
AKAM,2009-11-10,Q3_2009,10-Q,-64,medium,negative,-57.14285714285714
AKAM,2009-03-03,FY2008,10-K,-21,medium,negative,-38.888888888888886
AKAM,2010-05-11,Q1_2010,10-Q,-138,medium,negative,-18.518518518518523
AKAM,2010-08-10,Q2_2010,10-Q,-116,medium,negative,-41.1764705882353
AKAM,2010-11-10,Q3_2010,10-Q,-67,medium,negative,-34.37500000000001
AKAM,2011-05-11,Q1_2011,10-Q,-89,medium,negative,-27.777777777777775
AKAM,2010-03-02,FY2009,10-K,-23,medium,negative,-59.61538461538463
AKAM,2011-08-10,Q2_2011,10-Q,-110,medium,negative,-32.432432432432435
AKAM,2011-11-10,Q3_2011,10-Q,-57,medium,negative,-28.125
AKAM,2011-03-02,FY2010,10-K,2,medium,negative,-24.999999999999993
AKAM,2012-05-11,Q1_2012,10-Q,-216,medium,negative,-31.428571428571427
AKAM,2012-08-10,Q2_2012,10-Q,-6,medium,negative,-22.580645161290324
AKAM,2012-11-10,Q3_2012,10-Q,-46,medium,negative,-30.769230769230766
AKAM,2012-03-01,FY2011,10-K,-13,medium,negative,-5.714285714285704
AKAM,2013-05-11,Q1_2013,10-Q,192,medium,negative,-20.40816326530612
AKAM,2013-08-10,Q2_2013,10-Q,88,medium,negative,-22.72727272727272
AKAM,2014-05-13,Q1_2014,10-Q,75,medium,negative,-16.66666666666666
AKAM,2013-03-02,FY2012,10-K,-5,medium,negative,-17.39130434782609
AKAM,2013-11-13,Q3_2013,10-Q,100,medium,negative,4.761904761904766
AKAM,2014-08-12,Q2_2014,10-Q,73,medium,negative,-23.076923076923077
AKAM,2014-11-11,Q3_2014,10-Q,80,medium,negative,-3.8461538461538494
AKAM,2014-03-04,FY2013,10-K,97,medium,negative,-10.20408163265306
AKAM,2015-05-12,Q1_2015,10-Q,28,medium,negative,-29.508196721311474
AKAM,2015-08-11,Q2_2015,10-Q,-3,medium,negative,-37.28813559322033
AKAM,2015-11-10,Q3_2015,10-Q,-7,medium,negative,-5.7692307692307745
AKAM,2016-05-10,Q1_2016,10-Q,-9,medium,negative,-30.0
AKAM,2015-03-03,FY2014,10-K,-7,medium,negative,-11.475409836065566
AKAM,2016-08-09,Q2_2016,10-Q,13,medium,negative,-34.37500000000001
AKAM,2016-03-01,FY2015,10-K,-6,medium,negative,-5.7692307692307745
AKAM,2016-11-09,Q3_2016,10-Q,-80,medium,negative,-20.370370370370377
AKAM,2017-05-10,Q1_2017,10-Q,-85,medium,negative,-33.84615384615385
AKAM,2017-08-09,Q2_2017,10-Q,-34,medium,negative,-43.103448275862064
AKAM,2017-11-09,Q3_2017,10-Q,-71,medium,negative,-33.92857142857144
AKAM,2017-03-01,FY2016,10-K,-85,medium,negative,-18.75
AKAM,2018-05-10,Q1_2018,10-Q,-78,medium,negative,-49.18032786885246
AKAM,2018-08-09,Q2_2018,10-Q,-158,medium,negative,-67.53246753246754
AKAM,2018-11-09,Q3_2018,10-Q,-8,medium,negative,-11.111111111111107
AKAM,2018-03-02,FY2017,10-K,-57,medium,negative,-80.7017543859649
AKAM,2019-05-10,Q1_2019,10-Q,-6,medium,negative,-36.21698002119558
AKAM,2019-08-09,Q2_2019,10-Q,20,medium,negative,-31.261892190753244
AKAM,2019-11-09,Q3_2019,10-Q,52,medium,negative,-16.378804017799364
AKAM,2020-05-09,Q1_2020,10-Q,44,medium,negative,-35.20518358531317
AKAM,2019-03-01,FY2018,10-K,-48,medium,negative,-38.70967741935485
AKAM,2020-08-08,Q2_2020,10-Q,17,medium,negative,-19.324299850173695
AKAM,2020-02-29,FY2019,10-K,23,medium,negative,-35.398230088495566
AKAM,2020-11-07,Q3_2020,10-Q,70,medium,negative,-24.45328031809146
AKAM,2021-05-08,Q1_2021,10-Q,41,medium,negative,-27.87705339399846
AKAM,2021-02-27,FY2020,10-K,-36,medium,negative,-48.23977164605138
AKAM,2021-08-07,Q2_2021,10-Q,-15,medium,negative,-32.12261255731668
AKAM,2021-11-09,Q3_2021,10-Q,34,medium,negative,-22.077922077922064
AKAM,2022-05-10,Q1_2022,10-Q,-118,medium,negative,-48.504514672686234
AKAM,2022-11-09,Q3_2022,10-Q,106,medium,negative,-44.58750285211382
AKAM,2022-08-10,Q2_2022,10-Q,116,medium,negative,-43.4954910929041
AKAM,2022-03-01,FY2021,10-K,-84,medium,negative,-31.649708278136362
AKAM,2023-05-10,Q1_2023,10-Q,-100,medium,negative,-53.03990850356367
AKAM,2023-08-09,Q2_2023,10-Q,-77,medium,negative,-40.24372025524469
AKAM,2023-03-01,FY2022,10-K,-87,medium,negative,-11.10335029248584
AKAM,2023-11-09,Q3_2023,10-Q,9,medium,negative,-30.620413609072717
AKAM,2024-05-10,Q1_2024,10-Q,1,medium,negative,-31.042194721932304
AKAM,2024-08-09,Q2_2024,10-Q,-34,medium,negative,-43.88400955276861
AKAM,2024-02-29,FY2023,10-K,34,medium,negative,-35.49478008730124
AKAM,2024-11-09,Q3_2024,10-Q,-40,medium,negative,-76.07881401277893
ALB,2006-03-16,FY2005,10-K,-68,medium,negative,-100.0
ALB,2006-05-10,Q1_2006,10-Q,72,medium,negative,38.46153846153845
AKAM,2025-05-10,Q1_2025,10-Q,9,medium,negative,-47.74374040109866
AKAM,2025-11-08,Q3_2025,10-Q,-8,medium,negative,-40.79445298957494
AKAM,2025-02-25,FY2024,10-K,-5,medium,negative,-39.970446989287026
AKAM,2025-08-09,Q2_2025,10-Q,-100,medium,negative,-54.21658778163248
ALB,2006-11-08,Q3_2006,10-Q,63,medium,negative,-92.85714285714285
ALB,2006-08-08,Q2_2006,10-Q,120,medium,negative,80.0
ALB,2007-05-08,Q1_2007,10-Q,100,medium,positive,19.999999999999996
ALB,2007-08-07,Q2_2007,10-Q,168,medium,positive,12.244897959183684
ALB,2008-05-06,Q1_2008,10-Q,137,medium,positive,8.064516129032265
ALB,2007-11-07,Q3_2007,10-Q,97,medium,positive,0.0
ALB,2008-08-08,Q2_2008,10-Q,242,medium,positive,6.349206349206354
ALB,2008-11-08,Q3_2008,10-Q,136,medium,positive,-11.59420289855072
ALB,2009-05-09,Q1_2009,10-Q,176,medium,negative,0.0
ALB,2007-03-02,FY2006,10-K,75,medium,negative,-100.0
ALB,2009-08-08,Q2_2009,10-Q,190,medium,negative,68.0
ALB,2009-11-07,Q3_2009,10-Q,152,medium,negative,7.547169811320741
ALB,2010-05-08,Q1_2010,10-Q,204,medium,negative,32.69230769230768
ALB,2008-03-01,FY2007,10-K,69,medium,negative,-100.0
ALB,2010-08-07,Q2_2010,10-Q,252,medium,positive,41.26984126984127
ALB,2009-02-28,FY2008,10-K,103,medium,negative,-100.0
ALB,2011-04-29,Q1_2011,10-Q,83,medium,negative,49.350649350649334
ALB,2010-10-30,Q3_2010,10-Q,226,medium,positive,49.99999999999999
ALB,2011-07-27,Q2_2011,10-Q,74,medium,positive,21.78217821782178
ALB,2010-02-27,FY2009,10-K,88,medium,negative,-100.0
ALB,2012-04-20,Q1_2012,10-Q,-100,medium,negative,7.142857142857128
ALB,2011-10-26,Q3_2011,10-Q,163,medium,negative,16.36363636363636
ALB,2012-07-20,Q2_2012,10-Q,0,medium,negative,-65.57377049180329
ALB,2012-10-20,Q3_2012,10-Q,100,medium,negative,3.7735849056603805
ALB,2011-02-26,FY2010,10-K,228,medium,positive,-100.0
ALB,2013-04-20,Q1_2013,10-Q,100,medium,negative,-12.149532710280383
ALB,2013-07-20,Q2_2013,10-Q,100,medium,negative,-2.970297029702973
ALB,2014-04-25,Q1_2014,10-Q,102,medium,negative,-24.46808510638298
ALB,2013-10-19,Q3_2013,10-Q,100,medium,negative,7.766990291262142
ALB,2012-02-23,FY2011,10-K,109,medium,positive,-100.0
ALB,2014-10-30,Q3_2014,10-Q,-29,medium,negative,5.681818181818187
ALB,2014-08-01,Q2_2014,10-Q,-32,medium,negative,-73.58490566037736
ALB,2013-02-16,FY2012,10-K,169,medium,positive,-48.14814814814815
ALB,2014-02-26,FY2013,10-K,-27,medium,negative,90.99999999999999
ALB,2016-05-11,Q1_2016,10-Q,118,medium,negative,nan
ALB,2015-05-12,Q1_2015,10-Q,19,medium,negative,-34.42622950819671
ALB,2016-08-06,Q2_2016,10-Q,42,medium,negative,nan
ALB,2016-11-09,Q3_2016,10-Q,22,medium,negative,59.15492957746478
ALB,2015-08-08,Q2_2015,10-Q,-101,medium,negative,-42.5
ALB,2017-05-05,Q1_2017,10-Q,82,medium,negative,-49.43820224719101
ALB,2015-03-03,FY2014,10-K,-135,medium,negative,-122.85714285714286
ALB,2015-11-07,Q3_2015,10-Q,41,medium,negative,-34.09090909090909
ALB,2016-03-01,FY2015,10-K,-113,medium,negative,146.03174603174605
ALB,2017-08-09,Q2_2017,10-Q,8,medium,negative,-15.596330275229361
ALB,2018-05-11,Q1_2018,10-Q,38,medium,negative,5.357142857142842
ALB,2017-11-10,Q3_2017,10-Q,-136,medium,negative,0.0
ALB,2017-03-01,FY2016,10-K,-130,medium,negative,nan
ALB,2019-05-09,Q1_2019,10-Q,77,medium,negative,1.4313084638791764
ALB,2018-08-08,Q2_2018,10-Q,-3,medium,negative,127.50000000000001
ALB,2018-11-08,Q3_2018,10-Q,-46,medium,negative,0.8403361344537823
ALB,2019-08-08,Q2_2019,10-Q,39,medium,negative,1.2322407232869022
ALB,2020-05-12,Q1_2020,10-Q,167,medium,negative,23.36781932111055
ALB,2019-11-07,Q3_2019,10-Q,12,medium,negative,-6.555813700453782
ALB,2020-11-05,Q3_2020,10-Q,30,medium,negative,17.87013785681341
ALB,2020-08-06,Q2_2020,10-Q,51,medium,negative,8.453988395423254
ALB,2018-03-01,FY2017,10-K,-123,medium,negative,nan
ALB,2019-02-28,FY2018,10-K,-127,medium,negative,-14.184397163120565
ALB,2021-05-06,Q1_2021,10-Q,32,medium,negative,5.446830946134234
ALB,2021-08-05,Q2_2021,10-Q,5,medium,negative,nan
ALB,2021-11-05,Q3_2021,10-Q,-4,medium,negative,nan
ALB,2020-02-27,FY2019,10-K,-152,medium,negative,-51.21307260068762
ALB,2022-05-05,Q1_2022,10-Q,25,medium,negative,31.296908110484818
ALB,2021-02-20,FY2020,10-K,-209,medium,negative,-28.137394025397523
ALB,2022-08-04,Q2_2022,10-Q,-58,medium,negative,11.276560846731002
ALB,2022-11-03,Q3_2022,10-Q,-81,medium,negative,9.173438002111745
ALB,2022-02-23,FY2021,10-K,-54,medium,negative,-103.01044624848224
ALB,2023-05-04,Q1_2023,10-Q,52,medium,negative,44.60808594480951
ALB,2023-11-02,Q3_2023,10-Q,48,medium,negative,-31.518529966638603
ALB,2023-08-03,Q2_2023,10-Q,64,medium,negative,23.19366177537243
ALB,2024-05-02,Q1_2024,10-Q,21,medium,negative,-131.66435780724325
ALB,2023-02-16,FY2022,10-K,-85,medium,negative,9.173438002111745
ALB,2024-08-01,Q2_2024,10-Q,-61,medium,negative,nan
ALB,2024-11-07,Q3_2024,10-Q,-94,medium,negative,nan
ALB,2025-05-01,Q1_2025,10-Q,67,medium,negative,99.56093868281604
ALB,2024-02-16,FY2023,10-K,-104,medium,negative,-31.518529966638603
ALB,2025-08-05,Q2_2025,10-Q,-143,medium,negative,80.8911872544219
ALB,2025-11-06,Q3_2025,10-Q,-61,medium,negative,-99.6610405590509
ALB,2025-02-13,FY2024,10-K,-142,medium,negative,nan
ALL,2006-05-04,Q1_2006,10-Q,-100,medium,negative,67.17557251908396
ALL,2007-05-02,Q1_2007,10-Q,-135,medium,negative,33.149171270718234
ALL,2006-08-09,Q2_2006,10-Q,-145,medium,negative,54.91803278688524
ALL,2006-11-02,Q3_2006,10-Q,-166,medium,negative,8.928571428571438
ALL,2007-08-02,Q2_2007,10-Q,-126,medium,negative,23.65591397849461
ALL,2008-05-09,Q1_2008,10-Q,-98,medium,negative,-67.8756476683938
ALL,2007-11-01,Q3_2007,10-Q,-166,medium,negative,-5.55555555555556
ALL,2008-08-07,Q2_2008,10-Q,-139,medium,negative,-96.26865671641791
ALL,2008-11-07,Q3_2008,10-Q,-47,medium,negative,nan
ALL,2009-05-08,Q1_2009,10-Q,-143,medium,negative,-131.48148148148147
ALL,2006-02-24,FY2005,10-K,-86,medium,negative,3.8709677419354875
ALL,2007-02-23,FY2006,10-K,0,medium,negative,2.631578947368424
ALL,2009-08-06,Q2_2009,10-Q,-117,medium,negative,-52.63157894736842
ALL,2008-02-28,FY2007,10-K,-70,medium,negative,-3.5714285714285587
ALL,2009-02-27,FY2008,10-K,-78,medium,negative,nan
ALL,2009-11-05,Q3_2009,10-Q,-132,medium,negative,-60.19417475728156
ALL,2010-04-29,Q1_2010,10-Q,-152,medium,negative,-75.2808988764045
ALL,2010-08-05,Q2_2010,10-Q,-150,medium,negative,-52.63157894736842
ALL,2011-04-28,Q1_2011,10-Q,-215,medium,negative,127.90697674418605
ALL,2010-02-26,FY2009,10-K,-77,medium,negative,3.225806451612894
ALL,2010-10-28,Q3_2010,10-Q,-70,medium,negative,-39.82300884955751
ALL,2012-05-03,Q1_2012,10-Q,-114,medium,negative,86.58536585365854
ALL,2011-08-02,Q2_2011,10-Q,-140,medium,negative,37.03703703703704
ALL,2011-11-01,Q3_2011,10-Q,-112,medium,negative,nan
ALL,2011-02-25,FY2010,10-K,-100,medium,negative,-51.32743362831857
ALL,2012-02-23,FY2011,10-K,-143,medium,negative,nan
ALL,2012-08-01,Q2_2012,10-Q,-92,medium,negative,168.75
ALL,2012-11-01,Q3_2012,10-Q,-141,medium,negative,168.75
ALL,2013-05-02,Q1_2013,10-Q,-142,medium,negative,17.599999999999998
ALL,2013-10-31,Q3_2013,10-Q,-113,medium,negative,-45.45454545454545
ALL,2013-02-21,FY2012,10-K,-179,medium,negative,nan
ALL,2013-08-01,Q2_2013,10-Q,-125,medium,negative,9.523809523809533
ALL,2014-05-07,Q1_2014,10-Q,-176,medium,negative,18.181818181818176
ALL,2014-07-31,Q2_2014,10-Q,-145,medium,negative,nan
ALL,2014-10-30,Q3_2014,10-Q,-133,medium,negative,37.00787401574803
ALL,2015-05-06,Q1_2015,10-Q,-94,medium,negative,7.746478873239444
ALL,2015-11-03,Q3_2015,10-Q,-215,medium,negative,37.499999999999986
ALL,2014-02-21,FY2013,10-K,-96,medium,negative,70.75471698113208
ALL,2015-08-04,Q2_2015,10-Q,-136,medium,negative,-39.69465648854962
ALL,2016-05-05,Q1_2016,10-Q,-129,medium,negative,9.615384615384603
ALL,2015-02-20,FY2014,10-K,-138,medium,negative,13.414634146341475
ALL,2017-05-03,Q1_2017,10-Q,-110,medium,negative,188.70967741935482
ALL,2016-08-04,Q2_2016,10-Q,-154,medium,negative,18.518518518518512
ALL,2016-11-03,Q3_2016,10-Q,-199,medium,negative,5.645161290322586
ALL,2017-08-02,Q2_2017,10-Q,-112,medium,negative,nan
ALL,2016-02-20,FY2015,10-K,-100,medium,negative,9.259259259259247
ALL,2017-11-02,Q3_2017,10-Q,-133,medium,negative,125.97402597402596
ALL,2018-05-02,Q1_2018,10-Q,-193,medium,negative,19.91150442477877
ALL,2019-05-02,Q1_2019,10-Q,-212,medium,negative,64.60253329460335
ALL,2019-07-31,Q2_2019,10-Q,-131,medium,negative,58.88830282547681
ALL,2018-08-02,Q2_2018,10-Q,-150,medium,negative,76.85185185185183
ALL,2019-10-30,Q3_2019,10-Q,-147,medium,negative,2.9842283704192156
ALL,2018-11-01,Q3_2018,10-Q,-216,medium,negative,7.630522088353412
ALL,2017-02-18,FY2016,10-K,-89,medium,negative,100.0
ALL,2020-05-06,Q1_2020,10-Q,-199,medium,negative,-52.734136952095
ALL,2020-08-05,Q2_2020,10-Q,-176,medium,negative,150.1263591710838
ALL,2020-11-05,Q3_2020,10-Q,-182,medium,negative,107.59399717022708
ALL,2021-05-06,Q1_2021,10-Q,-188,medium,negative,nan
ALL,2021-08-05,Q2_2021,10-Q,-167,medium,negative,65.87199475264258
ALL,2018-02-27,FY2017,10-K,-65,medium,negative,nan
ALL,2020-02-22,FY2019,10-K,-50,medium,negative,61.56186769226017
ALL,2021-02-23,FY2020,10-K,-89,medium,negative,121.6172551981704
ALL,2021-11-04,Q3_2021,10-Q,-121,medium,negative,4.265113868479617
ALL,2022-05-05,Q1_2022,10-Q,-201,medium,negative,-22.359176800231882
ALL,2022-08-04,Q2_2022,10-Q,-179,medium,negative,nan
ALL,2022-11-03,Q3_2022,10-Q,-187,medium,negative,-79.17567471281409
ALL,2023-05-04,Q1_2023,10-Q,-186,medium,negative,-15.730859349061339
ALL,2023-08-02,Q2_2023,10-Q,-154,medium,negative,-23.492314701580227
ALL,2022-02-19,FY2021,10-K,-140,medium,negative,38.82378393971082
ALL,2023-11-02,Q3_2023,10-Q,-144,medium,negative,-135.02439902146273
ALL,2024-05-02,Q1_2024,10-Q,-187,medium,negative,13.42799229910402
ALL,2023-02-17,FY2022,10-K,-45,medium,negative,15.456717515162657
ALL,2024-08-01,Q2_2024,10-Q,-176,medium,negative,nan
ALL,2024-10-31,Q3_2024,10-Q,-139,medium,negative,82.17158628117534
ALL,2025-05-01,Q1_2025,10-Q,-155,medium,negative,-16.191117148628013
AME,2006-05-05,Q1_2006,10-Q,150,medium,positive,13.333333333333346
ALL,2025-07-31,Q2_2025,10-Q,-138,medium,negative,139.0892425246099
AME,2006-08-09,Q2_2006,10-Q,179,medium,positive,11.764705882352935
AME,2006-11-04,Q3_2006,10-Q,205,medium,positive,0.0
AME,2007-05-05,Q1_2007,10-Q,173,medium,positive,10.52631578947368
AME,2007-08-04,Q2_2007,10-Q,174,medium,positive,9.090909090909086
AME,2007-11-03,Q3_2007,10-Q,115,medium,positive,9.090909090909086
ALL,2024-02-22,FY2023,10-K,-136,medium,negative,41.354055110317084
AME,2008-05-03,Q1_2008,10-Q,199,medium,positive,16.666666666666682
ALL,2025-11-06,Q3_2025,10-Q,-155,medium,negative,81.984689804161
AME,2006-03-07,FY2005,10-K,-18,medium,negative,0.0
AME,2008-11-06,Q3_2008,10-Q,71,medium,negative,7.407407407407393
AME,2008-08-02,Q2_2008,10-Q,163,medium,positive,17.39130434782609
AME,2009-05-07,Q1_2009,10-Q,140,medium,negative,0.0
ALL,2019-02-16,FY2018,10-K,-60,medium,negative,-180.20833333333334
AME,2009-11-06,Q3_2009,10-Q,76,medium,negative,0.0
AME,2009-08-06,Q2_2009,10-Q,161,medium,negative,0.0
AME,2007-03-01,FY2006,10-K,140,medium,positive,11.111111111111121
AME,2010-05-06,Q1_2010,10-Q,164,medium,positive,9.090909090909086
AME,2011-05-06,Q1_2011,10-Q,179,medium,positive,0.0
AME,2010-11-05,Q3_2010,10-Q,163,medium,positive,23.076923076923077
ALL,2025-02-25,FY2024,10-K,-66,medium,negative,12.71746339472477
AME,2008-02-28,FY2007,10-K,208,medium,positive,13.043478260869565
AME,2010-08-06,Q2_2010,10-Q,225,medium,positive,0.0
AME,2011-08-05,Q2_2011,10-Q,241,medium,positive,11.42857142857144
AME,2012-05-04,Q1_2012,10-Q,93,medium,negative,4.651162790697678
AME,2011-11-04,Q3_2011,10-Q,84,medium,negative,5.263157894736847
AME,2012-08-03,Q2_2012,10-Q,97,medium,negative,4.444444444444437
AME,2012-11-02,Q3_2012,10-Q,66,medium,negative,4.444444444444437
AME,2013-05-03,Q1_2013,10-Q,24,medium,negative,4.081632653061228
AME,2013-08-08,Q2_2013,10-Q,66,medium,negative,0.0
AME,2009-02-27,FY2008,10-K,299,medium,positive,-37.93103448275862
AME,2010-02-26,FY2009,10-K,153,medium,negative,0.0
AME,2014-05-07,Q1_2014,10-Q,104,medium,negative,3.636363636363619
AME,2013-11-05,Q3_2013,10-Q,-100,medium,negative,0.0
AME,2014-08-07,Q2_2014,10-Q,22,medium,negative,7.0175438596491295
AME,2011-02-25,FY2010,10-K,183,medium,negative,6.451612903225811
AME,2015-05-02,Q1_2015,10-Q,19,medium,negative,-6.349206349206354
AME,2012-02-24,FY2011,10-K,176,medium,positive,4.99999999999999
AME,2014-11-07,Q3_2014,10-Q,21,medium,negative,-5.000000000000004
AME,2015-08-06,Q2_2015,10-Q,109,medium,negative,0.0
AME,2013-02-22,FY2012,10-K,194,medium,positive,4.255319148936175
AME,2015-11-06,Q3_2015,10-Q,-2,medium,negative,0.0
AME,2016-05-05,Q1_2016,10-Q,6,medium,negative,0.0
AME,2014-02-27,FY2013,10-K,177,medium,positive,3.7735849056603805
AME,2016-08-05,Q2_2016,10-Q,24,medium,negative,0.0
AME,2017-05-09,Q1_2017,10-Q,160,medium,positive,15.384615384615378
AME,2016-11-04,Q3_2016,10-Q,16,medium,negative,3.703703703703707
AME,2017-08-03,Q2_2017,10-Q,72,medium,negative,10.169491525423737
AME,2018-05-04,Q1_2018,10-Q,22,medium,negative,18.18181818181818
AME,2017-11-03,Q3_2017,10-Q,29,medium,negative,13.793103448275875
AME,2018-08-03,Q2_2018,10-Q,31,medium,negative,13.698630136986298
AME,2015-02-25,FY2014,10-K,166,medium,positive,1.6393442622950833
AME,2018-11-03,Q3_2018,10-Q,-1,medium,negative,12.328767123287667
AME,2019-05-03,Q1_2019,10-Q,132,medium,negative,-8.247422680412367
AME,2016-02-26,FY2015,10-K,219,medium,positive,-9.52380952380953
AME,2019-08-03,Q2_2019,10-Q,26,medium,negative,-7.999177864993695
AME,2019-11-02,Q3_2019,10-Q,61,medium,negative,-5.133652848460887
AME,2018-02-23,FY2017,10-K,128,medium,negative,60.9375
AME,2020-05-06,Q1_2020,10-Q,186,medium,negative,26.805945327928494
AME,2017-02-24,FY2016,10-K,205,medium,negative,-18.96551724137931
